idMunicipio;confirmado;municipio;dia;suspeito;obito
230100;   3;AQUIRAZ;2020-03-14;   2;NA
230370;   1;CAUCAIA;2020-03-14;   9;NA
230440;  58;FORTALEZA;2020-03-14; 136;NA
230445;   1;FORTIM;2020-03-14;NA;NA
230490;   1;GROAIRAS;2020-03-14;NA;NA
230690;   2;JAGUARIBE;2020-03-14;   1;NA
230730;   1;JUAZEIRO DO NORTE;2020-03-14;   3;NA
230765;   2;MARACANAU;2020-03-14;   5;NA
230770;   1;MARANGUAPE;2020-03-14;   9;NA
230100;   3;AQUIRAZ;2020-03-15;   2;NA
230370;   1;CAUCAIA;2020-03-15;  10;NA
230440;  73;FORTALEZA;2020-03-15; 146;NA
230445;   1;FORTIM;2020-03-15;NA;NA
230490;   1;GROAIRAS;2020-03-15;NA;NA
230690;   2;JAGUARIBE;2020-03-15;   1;NA
230730;   1;JUAZEIRO DO NORTE;2020-03-15;   3;NA
230765;   2;MARACANAU;2020-03-15;   5;NA
230770;   1;MARANGUAPE;2020-03-15;   9;NA
230960;   1;PACAJUS;2020-03-15;NA;NA
231085;   1;PINDORETAMA;2020-03-15;NA;NA
NA;   1;Sem informação;2020-03-15;  19;NA
230100;   7;AQUIRAZ;2020-03-16;   2;NA
230370;   1;CAUCAIA;2020-03-16;  12;NA
230440; 112;FORTALEZA;2020-03-16; 205;NA
230445;   1;FORTIM;2020-03-16;NA;NA
230490;   1;GROAIRAS;2020-03-16;NA;NA
230625;   1;ITAITINGA;2020-03-16;   2;NA
230690;   2;JAGUARIBE;2020-03-16;   1;NA
230730;   1;JUAZEIRO DO NORTE;2020-03-16;   8;NA
230760;   1;LIMOEIRO DO NORTE;2020-03-16;   1;NA
230765;   3;MARACANAU;2020-03-16;   7;NA
230770;   1;MARANGUAPE;2020-03-16;   9;NA
230960;   1;PACAJUS;2020-03-16;NA;NA
231085;   1;PINDORETAMA;2020-03-16;NA;NA
231130;   2;QUIXADA;2020-03-16;   4;NA
231290;   1;SOBRAL;2020-03-16;   3;NA
NA;   1;Sem informação;2020-03-16;  21;NA
230100;   9;AQUIRAZ;2020-03-17;   3;NA
230370;   1;CAUCAIA;2020-03-17;  12;NA
230440; 163;FORTALEZA;2020-03-17; 246;NA
230445;   1;FORTIM;2020-03-17;NA;NA
230490;   1;GROAIRAS;2020-03-17;NA;NA
230625;   1;ITAITINGA;2020-03-17;   2;NA
230690;   2;JAGUARIBE;2020-03-17;   1;NA
230730;   2;JUAZEIRO DO NORTE;2020-03-17;   9;NA
230760;   1;LIMOEIRO DO NORTE;2020-03-17;   1;NA
230765;   4;MARACANAU;2020-03-17;   9;NA
230770;   1;MARANGUAPE;2020-03-17;   9;NA
230960;   1;PACAJUS;2020-03-17;NA;NA
231085;   2;PINDORETAMA;2020-03-17;NA;NA
231130;   2;QUIXADA;2020-03-17;   5;NA
231290;   1;SOBRAL;2020-03-17;   4;NA
NA;   1;Sem informação;2020-03-17;  21;NA
230100;  11;AQUIRAZ;2020-03-18;   3;NA
230370;   1;CAUCAIA;2020-03-18;  16;NA
230440; 247;FORTALEZA;2020-03-18; 355;NA
230445;   1;FORTIM;2020-03-18;NA;NA
230490;   1;GROAIRAS;2020-03-18;NA;NA
230550;   1;IGUATU;2020-03-18;NA;NA
230625;   1;ITAITINGA;2020-03-18;   2;NA
230690;   2;JAGUARIBE;2020-03-18;   1;NA
230730;   2;JUAZEIRO DO NORTE;2020-03-18;  11;NA
230760;   1;LIMOEIRO DO NORTE;2020-03-18;   2;NA
230765;   4;MARACANAU;2020-03-18;  14;NA
230770;   2;MARANGUAPE;2020-03-18;  13;NA
230810;   1;MAURITI;2020-03-18;NA;NA
230960;   1;PACAJUS;2020-03-18;   1;NA
231085;   2;PINDORETAMA;2020-03-18;NA;NA
231130;   2;QUIXADA;2020-03-18;   5;NA
231270;   1;SENADOR POMPEU;2020-03-18;NA;NA
231290;   4;SOBRAL;2020-03-18;   7;NA
NA;   1;Sem informação;2020-03-18;  23;NA
230100;  17;AQUIRAZ;2020-03-19;   3;NA
230220;   1;BEBERIBE;2020-03-19;   1;NA
230370;   2;CAUCAIA;2020-03-19;  17;NA
230440; 314;FORTALEZA;2020-03-19; 442;NA
230445;   1;FORTIM;2020-03-19;NA;NA
230490;   1;GROAIRAS;2020-03-19;NA;NA
230550;   1;IGUATU;2020-03-19;   1;NA
230625;   1;ITAITINGA;2020-03-19;   2;NA
230690;   2;JAGUARIBE;2020-03-19;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-19;  13;NA
230760;   1;LIMOEIRO DO NORTE;2020-03-19;   2;NA
230765;   5;MARACANAU;2020-03-19;  15;NA
230770;   3;MARANGUAPE;2020-03-19;  13;NA
230810;   1;MAURITI;2020-03-19;NA;NA
230960;   1;PACAJUS;2020-03-19;   2;NA
231085;   2;PINDORETAMA;2020-03-19;NA;NA
231130;   2;QUIXADA;2020-03-19;   5;NA
231270;   1;SENADOR POMPEU;2020-03-19;NA;NA
231290;   5;SOBRAL;2020-03-19;  12;NA
NA;   1;Sem informação;2020-03-19;  25;NA
230100;  21;AQUIRAZ;2020-03-20;   6;NA
230110;   1;ARACATI;2020-03-20;   4;NA
230120;   1;ARACOIABA;2020-03-20;NA;NA
230220;   1;BEBERIBE;2020-03-20;   1;NA
230280;   2;CANINDE;2020-03-20;NA;NA
230370;   4;CAUCAIA;2020-03-20;  23;NA
230428;   1;EUSEBIO;2020-03-20;  10;NA
230440; 459;FORTALEZA;2020-03-20; 597;NA
230445;   1;FORTIM;2020-03-20;NA;NA
230490;   1;GROAIRAS;2020-03-20;NA;NA
230550;   1;IGUATU;2020-03-20;   1;NA
230625;   1;ITAITINGA;2020-03-20;   3;NA
230630;   1;ITAPAJE;2020-03-20;NA;NA
230640;   1;ITAPIPOCA;2020-03-20;   9;NA
230690;   2;JAGUARIBE;2020-03-20;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-20;  14;NA
230760;   2;LIMOEIRO DO NORTE;2020-03-20;   2;NA
230765;   7;MARACANAU;2020-03-20;  17;NA
230770;   7;MARANGUAPE;2020-03-20;  16;NA
230810;   1;MAURITI;2020-03-20;NA;NA
230960;   1;PACAJUS;2020-03-20;   2;NA
230970;   1;PACATUBA;2020-03-20;   3;NA
231085;   2;PINDORETAMA;2020-03-20;NA;NA
231130;   2;QUIXADA;2020-03-20;   6;NA
231270;   1;SENADOR POMPEU;2020-03-20;NA;NA
231290;   8;SOBRAL;2020-03-20;  19;NA
231310;   1;TABULEIRO DO NORTE;2020-03-20;NA;NA
NA;   2;Sem informação;2020-03-20;  32;NA
230100;  25;AQUIRAZ;2020-03-21;   7;NA
230110;   1;ARACATI;2020-03-21;   4;NA
230120;   1;ARACOIABA;2020-03-21;   1;NA
230220;   1;BEBERIBE;2020-03-21;   1;NA
230280;   2;CANINDE;2020-03-21;   2;NA
230370;   4;CAUCAIA;2020-03-21;  31;NA
230428;   2;EUSEBIO;2020-03-21;  13;NA
230440; 589;FORTALEZA;2020-03-21; 740;NA
230445;   1;FORTIM;2020-03-21;   1;NA
230490;   1;GROAIRAS;2020-03-21;NA;NA
230523;   4;HORIZONTE;2020-03-21;   5;NA
230550;   2;IGUATU;2020-03-21;   1;NA
230565;   1;IPAPORANGA;2020-03-21;   1;NA
230625;   1;ITAITINGA;2020-03-21;   3;NA
230630;   1;ITAPAJE;2020-03-21;NA;NA
230640;   1;ITAPIPOCA;2020-03-21;   9;NA
230690;   2;JAGUARIBE;2020-03-21;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-21;  14;NA
230760;   2;LIMOEIRO DO NORTE;2020-03-21;   2;NA
230765;   9;MARACANAU;2020-03-21;  23;NA
230770;   7;MARANGUAPE;2020-03-21;  16;NA
230810;   1;MAURITI;2020-03-21;NA;NA
230850;   1;MOMBACA;2020-03-21;   1;NA
230960;   1;PACAJUS;2020-03-21;   3;NA
230970;   1;PACATUBA;2020-03-21;   4;NA
231085;   2;PINDORETAMA;2020-03-21;NA;NA
231130;   4;QUIXADA;2020-03-21;   6;NA
231270;   1;SENADOR POMPEU;2020-03-21;NA;NA
231290;  11;SOBRAL;2020-03-21;  48;NA
231310;   1;TABULEIRO DO NORTE;2020-03-21;NA;NA
NA;   2;Sem informação;2020-03-21;  36;NA
230100;  30;AQUIRAZ;2020-03-22;   9;NA
230110;   1;ARACATI;2020-03-22;   6;NA
230120;   1;ARACOIABA;2020-03-22;   1;NA
230220;   1;BEBERIBE;2020-03-22;   1;NA
230280;   2;CANINDE;2020-03-22;   3;NA
230350;   1;CASCAVEL;2020-03-22;   5;NA
230370;   9;CAUCAIA;2020-03-22;  38;NA
230428;   4;EUSEBIO;2020-03-22;  14;NA
230440; 704;FORTALEZA;2020-03-22; 893;NA
230445;   1;FORTIM;2020-03-22;   1;NA
230490;   1;GROAIRAS;2020-03-22;NA;NA
230523;   4;HORIZONTE;2020-03-22;   5;NA
230550;   2;IGUATU;2020-03-22;   2;NA
230565;   1;IPAPORANGA;2020-03-22;   1;NA
230590;   1;IPUEIRAS;2020-03-22;   2;NA
230620;   1;ITAICABA;2020-03-22;   3;NA
230625;   2;ITAITINGA;2020-03-22;   3;NA
230630;   1;ITAPAJE;2020-03-22;NA;NA
230640;   1;ITAPIPOCA;2020-03-22;  10;NA
230690;   2;JAGUARIBE;2020-03-22;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-22;  14;NA
230760;   2;LIMOEIRO DO NORTE;2020-03-22;   2;NA
230765;  11;MARACANAU;2020-03-22;  29;NA
230770;   7;MARANGUAPE;2020-03-22;  18;NA
230810;   1;MAURITI;2020-03-22;NA;NA
230850;   1;MOMBACA;2020-03-22;   1;NA
230960;   1;PACAJUS;2020-03-22;   6;NA
230970;   1;PACATUBA;2020-03-22;   4;NA
231085;   2;PINDORETAMA;2020-03-22;NA;NA
231130;   6;QUIXADA;2020-03-22;   7;NA
231220;   1;SANTA QUITERIA;2020-03-22;NA;NA
231270;   1;SENADOR POMPEU;2020-03-22;NA;NA
231290;  11;SOBRAL;2020-03-22;  72;NA
231310;   2;TABULEIRO DO NORTE;2020-03-22;   1;NA
NA;   2;Sem informação;2020-03-22;  36;NA
230100;  31;AQUIRAZ;2020-03-23;  11;NA
230110;   1;ARACATI;2020-03-23;   9;NA
230120;   1;ARACOIABA;2020-03-23;   1;NA
230195;   1;BARREIRA;2020-03-23;   2;NA
230220;   2;BEBERIBE;2020-03-23;   6;NA
230280;   2;CANINDE;2020-03-23;   5;NA
230350;   2;CASCAVEL;2020-03-23;   8;NA
230370;  14;CAUCAIA;2020-03-23;  49;NA
230420;   1;CRATO;2020-03-23;  12;NA
230428;   6;EUSEBIO;2020-03-23;  14;NA
230440; 858;FORTALEZA;2020-03-23;1105;NA
230445;   1;FORTIM;2020-03-23;   1;NA
230490;   1;GROAIRAS;2020-03-23;NA;NA
230523;   4;HORIZONTE;2020-03-23;   7;NA
230550;   2;IGUATU;2020-03-23;   4;NA
230565;   1;IPAPORANGA;2020-03-23;   1;NA
230590;   1;IPUEIRAS;2020-03-23;   2;NA
230620;   1;ITAICABA;2020-03-23;   3;NA
230625;   3;ITAITINGA;2020-03-23;   4;NA
230630;   1;ITAPAJE;2020-03-23;NA;NA
230640;   2;ITAPIPOCA;2020-03-23;  26;NA
230690;   2;JAGUARIBE;2020-03-23;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-23;  14;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-23;   2;NA
230765;  14;MARACANAU;2020-03-23;  33;NA
230770;   7;MARANGUAPE;2020-03-23;  21;NA
230810;   1;MAURITI;2020-03-23;NA;NA
230850;   1;MOMBACA;2020-03-23;   1;NA
230940;   2;NOVO ORIENTE;2020-03-23;NA;NA
230960;   1;PACAJUS;2020-03-23;  20;NA
230970;   1;PACATUBA;2020-03-23;   5;NA
231085;   2;PINDORETAMA;2020-03-23;NA;NA
231130;   6;QUIXADA;2020-03-23;   7;NA
231150;   1;QUIXERE;2020-03-23;   3;NA
231160;   1;REDENCAO;2020-03-23;   2;NA
231220;   1;SANTA QUITERIA;2020-03-23;   5;NA
231240;   1;SAO GONCALO DO AMARANTE;2020-03-23;   3;NA
231270;   2;SENADOR POMPEU;2020-03-23;NA;NA
231290;  11;SOBRAL;2020-03-23; 127;NA
231310;   3;TABULEIRO DO NORTE;2020-03-23;   1;NA
231340;   1;TIANGUA;2020-03-23;   3;NA
NA;   2;Sem informação;2020-03-23;  42;NA
230015;   1;ACARAPE;2020-03-24;   1;NA
230030;   1;ACOPIARA;2020-03-24;   5;NA
230100;  31;AQUIRAZ;2020-03-24;  13;NA
230110;   1;ARACATI;2020-03-24;  10;NA
230120;   1;ARACOIABA;2020-03-24;   2;NA
230195;   1;BARREIRA;2020-03-24;   3;NA
230220;   3;BEBERIBE;2020-03-24;   6;NA
230280;   2;CANINDE;2020-03-24;   5;NA
230350;   2;CASCAVEL;2020-03-24;   9;NA
230370;  16;CAUCAIA;2020-03-24;  60;NA
230420;   1;CRATO;2020-03-24;  16;NA
230428;   8;EUSEBIO;2020-03-24;  18;NA
230440;1040;FORTALEZA;2020-03-24;1298;  2
230445;   1;FORTIM;2020-03-24;   1;NA
230470;   1;GRANJA;2020-03-24;NA;NA
230490;   1;GROAIRAS;2020-03-24;NA;NA
230523;   5;HORIZONTE;2020-03-24;   7;NA
230550;   2;IGUATU;2020-03-24;   8;NA
230565;   1;IPAPORANGA;2020-03-24;   1;NA
230590;   2;IPUEIRAS;2020-03-24;   5;NA
230620;   1;ITAICABA;2020-03-24;   3;NA
230625;   3;ITAITINGA;2020-03-24;   4;NA
230630;   1;ITAPAJE;2020-03-24;NA;NA
230640;   2;ITAPIPOCA;2020-03-24;  28;NA
230690;   3;JAGUARIBE;2020-03-24;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-24;  19;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-24;   2;NA
230765;  18;MARACANAU;2020-03-24;  38;NA
230770;   8;MARANGUAPE;2020-03-24;  23;NA
230810;   1;MAURITI;2020-03-24;NA;NA
230850;   1;MOMBACA;2020-03-24;   1;NA
230940;   2;NOVO ORIENTE;2020-03-24;NA;NA
230960;   1;PACAJUS;2020-03-24;  22;NA
230970;   1;PACATUBA;2020-03-24;   6;NA
231070;   1;PENTECOSTE;2020-03-24;   2;NA
231085;   2;PINDORETAMA;2020-03-24;   1;NA
231130;   7;QUIXADA;2020-03-24;   7;NA
231150;   2;QUIXERE;2020-03-24;   3;NA
231160;   1;REDENCAO;2020-03-24;   3;NA
231180;   3;RUSSAS;2020-03-24;   3;NA
231220;   2;SANTA QUITERIA;2020-03-24;   8;NA
231240;   1;SAO GONCALO DO AMARANTE;2020-03-24;   3;NA
231270;   2;SENADOR POMPEU;2020-03-24;NA;NA
231290;  12;SOBRAL;2020-03-24; 145;NA
231310;   4;TABULEIRO DO NORTE;2020-03-24;   1;NA
231340;   1;TIANGUA;2020-03-24;   3;NA
NA;   3;Sem informação;2020-03-24;  43;NA
230015;   1;ACARAPE;2020-03-25;   1;NA
230030;   1;ACOPIARA;2020-03-25;   5;NA
230100;  31;AQUIRAZ;2020-03-25;  14;NA
230110;   1;ARACATI;2020-03-25;  12;NA
230120;   1;ARACOIABA;2020-03-25;   2;NA
230195;   1;BARREIRA;2020-03-25;   3;NA
230220;   3;BEBERIBE;2020-03-25;   7;NA
230280;   2;CANINDE;2020-03-25;   6;NA
230350;   2;CASCAVEL;2020-03-25;  10;NA
230360;   1;CATARINA;2020-03-25;   3;NA
230370;  23;CAUCAIA;2020-03-25;  64;NA
230420;   1;CRATO;2020-03-25;  21;NA
230423;   1;CROATA;2020-03-25;NA;NA
230428;  13;EUSEBIO;2020-03-25;  19;NA
230440;1207;FORTALEZA;2020-03-25;1462;  3
230445;   1;FORTIM;2020-03-25;   1;NA
230470;   1;GRANJA;2020-03-25;NA;NA
230490;   1;GROAIRAS;2020-03-25;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-25;NA;NA
230523;   5;HORIZONTE;2020-03-25;   8;NA
230550;   3;IGUATU;2020-03-25;   8;NA
230565;   1;IPAPORANGA;2020-03-25;   1;NA
230590;   2;IPUEIRAS;2020-03-25;   5;  1
230620;   1;ITAICABA;2020-03-25;   3;NA
230625;   3;ITAITINGA;2020-03-25;   4;NA
230630;   1;ITAPAJE;2020-03-25;NA;NA
230640;   2;ITAPIPOCA;2020-03-25;  28;NA
230655;   1;ITAREMA;2020-03-25;NA;NA
230690;   3;JAGUARIBE;2020-03-25;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-25;  20;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-25;   2;NA
230765;  20;MARACANAU;2020-03-25;  38;NA
230770;   8;MARANGUAPE;2020-03-25;  25;NA
230810;   1;MAURITI;2020-03-25;NA;NA
230850;   2;MOMBACA;2020-03-25;   1;NA
230940;   2;NOVO ORIENTE;2020-03-25;NA;NA
230960;   1;PACAJUS;2020-03-25;  22;NA
230970;   1;PACATUBA;2020-03-25;   6;NA
231070;   1;PENTECOSTE;2020-03-25;   2;NA
231085;   2;PINDORETAMA;2020-03-25;   3;NA
231130;   8;QUIXADA;2020-03-25;   7;NA
231140;   1;QUIXERAMOBIM;2020-03-25;   4;NA
231150;   2;QUIXERE;2020-03-25;   3;NA
231160;   2;REDENCAO;2020-03-25;   3;NA
231180;   3;RUSSAS;2020-03-25;   3;NA
231220;   3;SANTA QUITERIA;2020-03-25;   9;NA
231240;   1;SAO GONCALO DO AMARANTE;2020-03-25;   3;NA
231270;   2;SENADOR POMPEU;2020-03-25;NA;NA
231290;  13;SOBRAL;2020-03-25; 147;NA
231310;   4;TABULEIRO DO NORTE;2020-03-25;   1;NA
231340;   1;TIANGUA;2020-03-25;   3;NA
NA;   3;Sem informação;2020-03-25;  45;NA
230015;   1;ACARAPE;2020-03-26;   1;NA
230030;   1;ACOPIARA;2020-03-26;   5;NA
230100;  31;AQUIRAZ;2020-03-26;  14;NA
230110;   1;ARACATI;2020-03-26;  13;NA
230120;   1;ARACOIABA;2020-03-26;   2;NA
230195;   1;BARREIRA;2020-03-26;   5;NA
230210;   1;BATURITÉ;2020-03-26;   1;NA
230220;   3;BEBERIBE;2020-03-26;   8;NA
230280;   3;CANINDE;2020-03-26;   6;NA
230350;   2;CASCAVEL;2020-03-26;  11;NA
230360;   1;CATARINA;2020-03-26;   3;NA
230370;  26;CAUCAIA;2020-03-26;  70;NA
230410;   1;CRATEUS;2020-03-26;   9;NA
230420;   1;CRATO;2020-03-26;  22;NA
230423;   1;CROATA;2020-03-26;NA;NA
230428;  13;EUSEBIO;2020-03-26;  22;NA
230440;1353;FORTALEZA;2020-03-26;1611;  6
230445;   1;FORTIM;2020-03-26;   1;NA
230470;   1;GRANJA;2020-03-26;NA;NA
230490;   1;GROAIRAS;2020-03-26;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-26;NA;NA
230523;   6;HORIZONTE;2020-03-26;   8;NA
230533;   1;IBICUITINGA;2020-03-26;   2;NA
230540;   2;ICO;2020-03-26;   2;NA
230550;   5;IGUATU;2020-03-26;   9;NA
230565;   1;IPAPORANGA;2020-03-26;   1;NA
230590;   2;IPUEIRAS;2020-03-26;   5;  1
230620;   1;ITAICABA;2020-03-26;   3;NA
230625;   3;ITAITINGA;2020-03-26;   5;NA
230630;   1;ITAPAJE;2020-03-26;NA;NA
230640;   2;ITAPIPOCA;2020-03-26;  28;NA
230655;   1;ITAREMA;2020-03-26;NA;NA
230690;   3;JAGUARIBE;2020-03-26;   2;NA
230710;   1;JARDIM;2020-03-26;   1;NA
230730;   3;JUAZEIRO DO NORTE;2020-03-26;  22;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-26;   3;NA
230765;  27;MARACANAU;2020-03-26;  39;NA
230770;   8;MARANGUAPE;2020-03-26;  25;NA
230810;   1;MAURITI;2020-03-26;NA;NA
230850;   2;MOMBACA;2020-03-26;   1;NA
230940;   2;NOVO ORIENTE;2020-03-26;NA;NA
230960;   1;PACAJUS;2020-03-26;  23;NA
230970;   1;PACATUBA;2020-03-26;   7;NA
231070;   2;PENTECOSTE;2020-03-26;   2;NA
231085;   2;PINDORETAMA;2020-03-26;   5;NA
231130;  10;QUIXADA;2020-03-26;   7;NA
231140;   1;QUIXERAMOBIM;2020-03-26;   4;NA
231150;   2;QUIXERE;2020-03-26;   3;NA
231160;   2;REDENCAO;2020-03-26;   3;NA
231170;   1;RERIUTABA;2020-03-26;NA;NA
231180;   3;RUSSAS;2020-03-26;   3;NA
231220;   3;SANTA QUITERIA;2020-03-26;  10;NA
231240;   1;SAO GONCALO DO AMARANTE;2020-03-26;   3;NA
231270;   2;SENADOR POMPEU;2020-03-26;NA;NA
231280;   1;SENADOR SA;2020-03-26;   1;NA
231290;  16;SOBRAL;2020-03-26; 148;NA
231310;   4;TABULEIRO DO NORTE;2020-03-26;   1;NA
231340;   1;TIANGUA;2020-03-26;   3;NA
231355;   1;TURURU;2020-03-26;NA;NA
NA;   4;Sem informação;2020-03-26;  48;NA
230015;   1;ACARAPE;2020-03-27;   1;NA
230030;   1;ACOPIARA;2020-03-27;   6;NA
230100;  32;AQUIRAZ;2020-03-27;  16;NA
230110;   1;ARACATI;2020-03-27;  13;NA
230120;   1;ARACOIABA;2020-03-27;   3;NA
230185;   1;BANABUIU;2020-03-27;   2;NA
230195;   1;BARREIRA;2020-03-27;   5;NA
230210;   1;BATURITÉ;2020-03-27;   1;NA
230220;   5;BEBERIBE;2020-03-27;  13;NA
230280;   3;CANINDE;2020-03-27;  13;NA
230350;   2;CASCAVEL;2020-03-27;  11;NA
230360;   1;CATARINA;2020-03-27;   3;NA
230370;  28;CAUCAIA;2020-03-27;  77;NA
230410;   1;CRATEUS;2020-03-27;  11;NA
230420;   1;CRATO;2020-03-27;  22;NA
230423;   1;CROATA;2020-03-27;NA;NA
230428;  16;EUSEBIO;2020-03-27;  29;NA
230430;   1;FARIAS BRITO;2020-03-27;   1;NA
230440;1466;FORTALEZA;2020-03-27;1834;  7
230445;   1;FORTIM;2020-03-27;   1;NA
230470;   1;GRANJA;2020-03-27;NA;NA
230490;   1;GROAIRAS;2020-03-27;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-27;NA;NA
230520;   1;HIDROLANDIA;2020-03-27;   1;NA
230523;   6;HORIZONTE;2020-03-27;  10;NA
230533;   1;IBICUITINGA;2020-03-27;   2;NA
230540;   2;ICO;2020-03-27;   3;NA
230550;   5;IGUATU;2020-03-27;   9;NA
230565;   1;IPAPORANGA;2020-03-27;   1;NA
230590;   2;IPUEIRAS;2020-03-27;   5;  1
230620;   1;ITAICABA;2020-03-27;   3;NA
230625;   3;ITAITINGA;2020-03-27;   6;NA
230630;   1;ITAPAJE;2020-03-27;   1;NA
230640;   2;ITAPIPOCA;2020-03-27;  28;NA
230655;   1;ITAREMA;2020-03-27;NA;NA
230690;   7;JAGUARIBE;2020-03-27;   2;  1
230710;   1;JARDIM;2020-03-27;   1;NA
230730;   4;JUAZEIRO DO NORTE;2020-03-27;  23;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-27;   3;NA
230765;  30;MARACANAU;2020-03-27;  46;NA
230770;   8;MARANGUAPE;2020-03-27;  25;NA
230810;   1;MAURITI;2020-03-27;NA;NA
230850;   2;MOMBACA;2020-03-27;   1;NA
230910;   1;MULUNGU;2020-03-27;  10;NA
230940;   2;NOVO ORIENTE;2020-03-27;NA;NA
230960;   1;PACAJUS;2020-03-27;  29;NA
230970;   2;PACATUBA;2020-03-27;   9;NA
231050;   1;PEDRA BRANCA;2020-03-27;   2;NA
231070;   2;PENTECOSTE;2020-03-27;   2;NA
231085;   2;PINDORETAMA;2020-03-27;   5;NA
231110;   1;PORTEIRAS;2020-03-27;NA;NA
231130;  11;QUIXADA;2020-03-27;   9;NA
231140;   1;QUIXERAMOBIM;2020-03-27;   4;NA
231150;   2;QUIXERE;2020-03-27;   4;NA
231160;   2;REDENCAO;2020-03-27;   3;NA
231170;   1;RERIUTABA;2020-03-27;NA;NA
231180;   4;RUSSAS;2020-03-27;   4;NA
231220;   3;SANTA QUITERIA;2020-03-27;  10;NA
231240;   1;SAO GONCALO DO AMARANTE;2020-03-27;   3;NA
231270;   3;SENADOR POMPEU;2020-03-27;NA;NA
231280;   1;SENADOR SA;2020-03-27;   1;NA
231290;  17;SOBRAL;2020-03-27; 182;NA
231310;   4;TABULEIRO DO NORTE;2020-03-27;   1;NA
231340;   2;TIANGUA;2020-03-27;   4;  1
231355;   1;TURURU;2020-03-27;   1;NA
NA;   4;Sem informação;2020-03-27;  48;NA
230015;   1;ACARAPE;2020-03-28;   1;NA
230030;   2;ACOPIARA;2020-03-28;   6;NA
230100;  34;AQUIRAZ;2020-03-28;  17;NA
230110;   2;ARACATI;2020-03-28;  14;NA
230120;   1;ARACOIABA;2020-03-28;   4;NA
230185;   1;BANABUIU;2020-03-28;   2;NA
230195;   1;BARREIRA;2020-03-28;   5;NA
230210;   1;BATURITÉ;2020-03-28;   1;NA
230220;   5;BEBERIBE;2020-03-28;  13;NA
230280;   3;CANINDE;2020-03-28;  17;NA
230350;   2;CASCAVEL;2020-03-28;  11;NA
230360;   1;CATARINA;2020-03-28;   3;NA
230370;  30;CAUCAIA;2020-03-28;  84;NA
230410;   1;CRATEUS;2020-03-28;  11;NA
230420;   1;CRATO;2020-03-28;  22;NA
230423;   1;CROATA;2020-03-28;NA;NA
230428;  16;EUSEBIO;2020-03-28;  29;NA
230430;   1;FARIAS BRITO;2020-03-28;   1;NA
230440;1544;FORTALEZA;2020-03-28;1947;  8
230445;   1;FORTIM;2020-03-28;   1;NA
230470;   1;GRANJA;2020-03-28;NA;NA
230490;   1;GROAIRAS;2020-03-28;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-28;NA;NA
230520;   1;HIDROLANDIA;2020-03-28;   1;NA
230523;   6;HORIZONTE;2020-03-28;  10;NA
230533;   1;IBICUITINGA;2020-03-28;   2;NA
230540;   2;ICO;2020-03-28;   3;NA
230550;   5;IGUATU;2020-03-28;   9;NA
230565;   1;IPAPORANGA;2020-03-28;   1;NA
230590;   2;IPUEIRAS;2020-03-28;   5;  1
230620;   1;ITAICABA;2020-03-28;   3;NA
230625;   4;ITAITINGA;2020-03-28;   8;NA
230630;   1;ITAPAJE;2020-03-28;   1;NA
230640;   3;ITAPIPOCA;2020-03-28;  28;NA
230655;   1;ITAREMA;2020-03-28;NA;NA
230690;   7;JAGUARIBE;2020-03-28;   2;  1
230710;   1;JARDIM;2020-03-28;   1;NA
230730;   4;JUAZEIRO DO NORTE;2020-03-28;  23;NA
230760;   3;LIMOEIRO DO NORTE;2020-03-28;   3;NA
230765;  34;MARACANAU;2020-03-28;  51;NA
230770;   9;MARANGUAPE;2020-03-28;  25;NA
230810;   1;MAURITI;2020-03-28;NA;NA
230850;   2;MOMBACA;2020-03-28;   2;NA
230910;   1;MULUNGU;2020-03-28;  11;NA
230940;   2;NOVO ORIENTE;2020-03-28;NA;NA
230960;   2;PACAJUS;2020-03-28;  30;NA
230970;   3;PACATUBA;2020-03-28;   9;NA
231050;   3;PEDRA BRANCA;2020-03-28;   3;NA
231070;   2;PENTECOSTE;2020-03-28;   2;NA
231085;   2;PINDORETAMA;2020-03-28;   6;NA
231110;   1;PORTEIRAS;2020-03-28;NA;NA
231130;  11;QUIXADA;2020-03-28;   9;NA
231140;   1;QUIXERAMOBIM;2020-03-28;   5;NA
231150;   2;QUIXERE;2020-03-28;   4;NA
231160;   3;REDENCAO;2020-03-28;   3;NA
231170;   1;RERIUTABA;2020-03-28;NA;NA
231180;   4;RUSSAS;2020-03-28;   4;NA
